# source, executable, build_date time, wall-clock, function, elapsed, cores, itens
minas-funcs.c,target/minas,Jun 15 2020 01:07:58,1592194078,readModel,9.850000e-04,1
minas-funcs.c,target/minas,Jun 15 2020 01:07:58,1592194081,readExamples,2.187519e+00,1
minas.c,target/minas,Jun 15 2020 01:07:58,1592194088,MNS_classifier,7.036158e+00,1
evaluate.c,target/eval,Jun 15 2020 01:07:58,1592194091,main,2.937830e+00,1
minas-funcs.c,target/minas,Jun 15 2020 01:10:32,1592194232,readModel,6.350000e-04,1
minas-funcs.c,target/minas,Jun 15 2020 01:10:32,1592194234,readExamples,1.987575e+00,1
minas.c,target/minas,Jun 15 2020 01:10:32,1592194241,MNS_classifier,6.761503e+00,1
evaluate.c,target/eval,Jun 15 2020 01:10:32,1592194243,main,2.675410e+00,1
minas-funcs.c,./target/mfog,Jun 15 2020 01:10:44,1592194244,readModel,1.106000e-03,1
minas-funcs.c,./target/mfog,Jun 15 2020 01:10:44,1592194247,readExamples,2.751030e+00,1
minas-mpi.c,./target/mfog,Jun 15 2020 01:10:43,1592194247,sendModel,2.280000e-04,4
minas-mpi.c,./target/mfog,Jun 15 2020 01:10:43,1592194250,sendExamples,3.153967e+00,4
minas-mpi.c,./target/mfog,Jun 15 2020 01:10:43,1592194250,MFOG_main,3.153984e+00,4
evaluate.c,target/eval,Jun 15 2020 01:10:32,1592194253,main,2.682725e+00,1
evaluate.c,target/eval,Jun 18 2020 10:02:27,1592485352,main,2.055374e+00,1
minas-funcs.c,./target/mfog,Jun 18 2020 10:02:32,1592485352,readModel,7.130000e-04,1
minas-funcs.c,./target/mfog,Jun 18 2020 10:02:32,1592485354,readExamples,2.002701e+00,1
minas-mpi.c,./target/mfog,Jun 18 2020 10:02:32,1592485354,sendModel,1.970000e-04,4
minas-mpi.c,./target/mfog,Jun 18 2020 10:02:32,1592485357,sendExamples,3.003543e+00,4
minas-mpi.c,./target/mfog,Jun 18 2020 10:02:32,1592485357,MFOG_main,3.003561e+00,4
evaluate.c,target/eval,Jun 18 2020 10:02:27,1592485360,main,2.508026e+00,1
evaluate.c,target/eval,Jun 18 2020 10:08:08,1592485692,main,2.012463e+00,1
minas-funcs.c,./target/mfog,Jun 18 2020 10:08:13,1592485693,readModel,1.062000e-03,1
minas-funcs.c,./target/mfog,Jun 18 2020 10:08:13,1592485695,readExamples,2.034607e+00,1
minas-mpi.c,./target/mfog,Jun 18 2020 10:08:13,1592485695,sendModel,2.500000e-04,4
minas-mpi.c,./target/mfog,Jun 18 2020 10:08:13,1592485699,sendExamples,3.613061e+00,4
minas-mpi.c,./target/mfog,Jun 18 2020 10:08:13,1592485699,MFOG_main,3.613216e+00,4
evaluate.c,target/eval,Jun 18 2020 10:08:08,1592485701,main,2.649988e+00,1
evaluate.c,target/eval,Jun 18 2020 10:24:35,1592486680,main,1.950614e+00,1
evaluate.c,target/eval,Jun 18 2020 10:25:25,1592486730,main,2.059607e+00,1
minas-funcs.c,./target/mfog,Jun 18 2020 10:25:30,1592486730,readModel,7.860000e-04,1
minas-funcs.c,./target/mfog,Jun 18 2020 10:25:30,1592486732,readExamples,2.008468e+00,1
minas-mpi.c,./target/mfog,Jun 18 2020 10:25:30,1592486732,sendModel,2.490000e-04,4
