src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332679,noveltyDetection,10.2.0,2.172460e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332679,writeModel,10.2.0,1.405000e-03,1,157
src/util/kMeans.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332679,kMeans,10.2.0,3.058660e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332679,fillCluster,10.2.0,1.768900e-02,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332679,noveltyDetection,10.2.0,3.240650e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332679,writeModel,10.2.0,1.660000e-03,1,181
src/util/kMeans.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332680,kMeans,10.2.0,2.505150e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332680,fillCluster,10.2.0,1.802300e-02,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332680,noveltyDetection,10.2.0,2.689530e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332680,writeModel,10.2.0,1.832000e-03,1,201
src/util/kMeans.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332681,kMeans,10.2.0,3.013740e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332681,fillCluster,10.2.0,1.784200e-02,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332681,noveltyDetection,10.2.0,3.198890e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332681,writeModel,10.2.0,2.160000e-03,1,231
src/util/kMeans.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332682,kMeans,10.2.0,3.231790e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332682,fillCluster,10.2.0,1.755700e-02,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332682,noveltyDetection,10.2.0,3.414320e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332682,writeModel,10.2.0,2.205000e-03,1,254
src/util/kMeans.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332685,kMeans,10.2.0,4.837710e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332685,fillCluster,10.2.0,1.789100e-02,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332685,noveltyDetection,10.2.0,5.026390e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332685,writeModel,10.2.0,2.379000e-03,1,286
src/util/kMeans.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332689,kMeans,10.2.0,3.222170e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332689,fillCluster,10.2.0,1.788200e-02,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332689,noveltyDetection,10.2.0,3.410150e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332689,writeModel,10.2.0,2.444000e-03,1,316
src/util/kMeans.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332693,kMeans,10.2.0,2.495030e-01,1,2000
src/minas/minas.c,./bin/
